signal_id,date_detection_utc,date_publication,territoire,zone,theme,titre,source,url,resume,requete,statut_qualification,est_nouveau
2654b17f89dcef5e535e,2026-08-10T06:52:26Z,2026-07-21,06,Antibes,Antibes,« Une lumière allumée chasse la mauvaise activité » : l’ouverture d’un snack fait revivre ce patrimoine d’Antibes - Nice-Matin,Nice-Matin,https://news.google.com/rss/articles/CBMiiwJBVV95cUxPX3V1eVJuZzJTdFFYMllpTDRMNnZKTzlzNFp1aDNKUEpNaTVLNUJMWGtYdS1ieUxMT3gwbDlXQ2hoZzY5MVRjb18wQ2VJVjB4SVpvOUY1SERjcTFZMjlGY0FGTkt5dFVSZTlpS2dGdHJRczdtVV8yVVR4VEVzUU5ZV2p3a3lWUXRyU3ZzUzNYZ2w1emtwN2JMZ1BRcWc0eUlNb1NiZXZrQkZPeTRMaFlSejYtVk9qa21zR0tQSEJ0TTNQemkzd0FEQ3pIaDlzdFVKV3ltOGQtYVo0X2lpSEMwMXhyek9HTEwyYm55ODd4Rlk5YjFEY2VuVThWTk5Qb1FTN3ZtaUY0SDRBMzg?oc=5,"<a href=""https://news.google.com/rss/articles/CBMiiwJBVV95cUxPX3V1eVJuZzJTdFFYMllpTDRMNnZKTzlzNFp1aDNKUEpNaTVLNUJMWGtYdS1ieUxMT3gwbDlXQ2hoZzY5MVRjb18wQ2VJVjB4SVpvOUY1SERjcTFZMjlGY0FGTkt5dFVSZTlpS2dGdHJRczdtVV8yVVR4VEVzUU5ZV2p3a3lWUXRyU3ZzUzNYZ2w1emtwN2JMZ1BRcWc0eUlNb1NiZXZrQkZPeTRMaFlSejYtVk9qa21zR0tQSEJ0TTNQemkzd0FEQ3pIaDlzdFVKV3ltOGQtYVo0X2lpSEMwMXhyek9HTEwyYm55ODd4Rlk5YjFEY2VuVThWTk5Qb1FTN3ZtaUY0SDRBMzg?oc=5"" target=""_blank"">« Une lumière allumée chasse la mauvaise activité » : l’ouverture d’un snack fait revivre ce patrimoine d’Antibes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nice-Matin</font>","""ouverture"" restaurant OR hôtel OR bar Antibes",À qualifier,True
b2f5b999e4cfa7e6566f,2026-08-10T06:52:26Z,2026-05-27,06,Antibes,Antibes,Economie - Hilton renforce sa présence sur la Côte d’Azur avec une ouverture à Villeneuve-Loubet - petitesaffiches.fr,petitesaffiches.fr,https://news.google.com/rss/articles/CBMipwFBVV95cUxPdldUVmcxTjNOLWx5STRmYVJRNXNuZUE0TmNxbUdIUVV2SDhhZnJIT2NGS3JDZlIxSWgzckwxSWVWUGNiQ1lORWwtaXZiNFlhd0k3MUljS3YtanVZdncwdU5BdlY0NnExc2ZzYWJlQm51cDhXUkE0VVBLU2pFTzhGUmw2akNQZHA3N3RGTHdUejRnNzNLaTJqcGtRT2s4MGIzbDhJcTZTaw?oc=5,"<a href=""https://news.google.com/rss/articles/CBMipwFBVV95cUxPdldUVmcxTjNOLWx5STRmYVJRNXNuZUE0TmNxbUdIUVV2SDhhZnJIT2NGS3JDZlIxSWgzckwxSWVWUGNiQ1lORWwtaXZiNFlhd0k3MUljS3YtanVZdncwdU5BdlY0NnExc2ZzYWJlQm51cDhXUkE0VVBLU2pFTzhGUmw2akNQZHA3N3RGTHdUejRnNzNLaTJqcGtRT2s4MGIzbDhJcTZTaw?oc=5"" target=""_blank"">Economie - Hilton renforce sa présence sur la Côte d’Azur avec une ouverture à Villeneuve-Loubet</a>&nbsp;&nbsp;<font color=""#6f6f6f"">petitesaffiches.fr</font>","""ouverture"" restaurant OR hôtel OR bar Antibes",À qualifier,True
5e175dfa8014a00c6c01,2026-08-10T06:52:26Z,2026-05-21,06,Antibes,Antibes,"3 juin 2026, Villeneuve-Loubet | Avant son ouverture, Marina Baie des Anges Hôtel rejoint Curio Collection by Hilton - La Tribune de l'Hôtellerie",La Tribune de l'Hôtellerie,https://news.google.com/rss/articles/CBMikAFBVV95cUxQd2ZILWRyeFFjM3UtbnFlSlVlb2wwdW5lNzNzLWJDaHpJa25talNscEQ0dlVQem9xbklfU3MzQkZCUjYzVGJYc25hQ0wxUk5iU2dzbFp4WGhKZjZjakJtNGlnRjI3SzB1c1NRQ0VfYng4LTRYWE5pUEs4d0YzV1VYX0NBTGx4Q2w2UFZFNkwtMjU?oc=5,"<a href=""https://news.google.com/rss/articles/CBMikAFBVV95cUxQd2ZILWRyeFFjM3UtbnFlSlVlb2wwdW5lNzNzLWJDaHpJa25talNscEQ0dlVQem9xbklfU3MzQkZCUjYzVGJYc25hQ0wxUk5iU2dzbFp4WGhKZjZjakJtNGlnRjI3SzB1c1NRQ0VfYng4LTRYWE5pUEs4d0YzV1VYX0NBTGx4Q2w2UFZFNkwtMjU?oc=5"" target=""_blank"">3 juin 2026, Villeneuve-Loubet | Avant son ouverture, Marina Baie des Anges Hôtel rejoint Curio Collection by Hilton</a>&nbsp;&nbsp;<font color=""#6f6f6f"">La Tribune de l'Hôtellerie</font>","""ouverture"" restaurant OR hôtel OR bar Antibes",À qualifier,True
555a8194bd5847716044,2026-08-10T06:52:26Z,2026-04-20,06,Antibes,Antibes,« Ça fait bientôt dix ans que ça dure et on continue de s’agrandir » : le succès de ces quatre amis qui gèrent un groupe de restaurants florissant à Antibes - Nice-Matin,Nice-Matin,https://news.google.com/rss/articles/CBMiqwJBVV95cUxQaWk1NkpVUUo2ck0zdm80SlNnYXpsc2szWHFocjI1WDd5Tm1aT2lLcjVlUDQ2ZFFHdjlSa1VCRjVUMmtlWU04REdzTUp5dHBZZFFtNW5FYVhJRXFXdGZ6ekRRXzRHUEpsRHA0dXdnci1TZ2dUMG9CbGU4SUZ6TjlQOGhENnNkTXZOeHFhb2I3c3lKUnBZeUczcVNqRjh4TmVtaXRhaTdLOUc2c2VDN1VGaGVzVzdxWnU4ekxvVTJWWmVrZU45aVdVYzZYNkFoLWVsUnlIcmZMYmE3cllZT213a1hLWjZKc1B1aW9ubU1RRnFXenpQOXVDd0R3NHJaRGRVbTFlRFlTdWRiSDBBNDFDejlaclM2ZUMzRWN3NDJrWno4T3g4UF9rVGc3VQ?oc=5,"<a href=""https://news.google.com/rss/articles/CBMiqwJBVV95cUxQaWk1NkpVUUo2ck0zdm80SlNnYXpsc2szWHFocjI1WDd5Tm1aT2lLcjVlUDQ2ZFFHdjlSa1VCRjVUMmtlWU04REdzTUp5dHBZZFFtNW5FYVhJRXFXdGZ6ekRRXzRHUEpsRHA0dXdnci1TZ2dUMG9CbGU4SUZ6TjlQOGhENnNkTXZOeHFhb2I3c3lKUnBZeUczcVNqRjh4TmVtaXRhaTdLOUc2c2VDN1VGaGVzVzdxWnU4ekxvVTJWWmVrZU45aVdVYzZYNkFoLWVsUnlIcmZMYmE3cllZT213a1hLWjZKc1B1aW9ubU1RRnFXenpQOXVDd0R3NHJaRGRVbTFlRFlTdWRiSDBBNDFDejlaclM2ZUMzRWN3NDJrWno4T3g4UF9rVGc3VQ?oc=5"" target=""_blank"">« Ça fait bientôt dix ans que ça dure et on continue de s’agrandir » : le succès de ces quatre amis qui gèrent un groupe de restaurants florissant à Antibes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nice-Matin</font>","""ouverture"" restaurant OR hôtel OR bar Antibes",À qualifier,True
da313010df4b6c7bff32,2026-08-10T06:52:26Z,2022-06-15,06,Antibes,Antibes,MGallery Hôtel collection développe son offre sur la Côte d'AZur avec l'ouverture de l'hôtel le 1932 Hôtel & Spa Cap d'Antibes - TendanceHotellerie,TendanceHotellerie,https://news.google.com/rss/articles/CBMiswJBVV95cUxQbkN2V0luMHRGTWRHbmdtdWpibjU5VDRBOE9RVl9pYzZjNmJmZS1mc25lY3cwcjJublNXWEFBRDB5MFdoUjVCTzRMMUZHNzcyRU92aVkteUxzOFg1NkYzREN5ZUlVSnhSUVd3d3hOVklRUmdhTG9Ga2duQ0JjVWt1YXlTRTVWcmhtbEtmSUxuaElBV3BwWVZsSmo5cHdydk1sclRzdFRydDJicU42ZUtwQi1kQlBFbVp5cWd6UVp2dnUwWHJGNXdKTTdZVEhYZENob2s4Qll6T3lvSk4yaGJTRzdjNmZOYzZscktIa3NERTd5d3Q2SjAxMFFIeE1YeGZjR1Q0M3diTGJsY1ZrTmtkMGFLZFA0LTg0eVAtY0ZCbGQ5QnBoa1JiRDJQOUVQaWlYbktj?oc=5,"<a href=""https://news.google.com/rss/articles/CBMiswJBVV95cUxQbkN2V0luMHRGTWRHbmdtdWpibjU5VDRBOE9RVl9pYzZjNmJmZS1mc25lY3cwcjJublNXWEFBRDB5MFdoUjVCTzRMMUZHNzcyRU92aVkteUxzOFg1NkYzREN5ZUlVSnhSUVd3d3hOVklRUmdhTG9Ga2duQ0JjVWt1YXlTRTVWcmhtbEtmSUxuaElBV3BwWVZsSmo5cHdydk1sclRzdFRydDJicU42ZUtwQi1kQlBFbVp5cWd6UVp2dnUwWHJGNXdKTTdZVEhYZENob2s4Qll6T3lvSk4yaGJTRzdjNmZOYzZscktIa3NERTd5d3Q2SjAxMFFIeE1YeGZjR1Q0M3diTGJsY1ZrTmtkMGFLZFA0LTg0eVAtY0ZCbGQ5QnBoa1JiRDJQOUVQaWlYbktj?oc=5"" target=""_blank"">MGallery Hôtel collection développe son offre sur la Côte d'AZur avec l'ouverture de l'hôtel le 1932 Hôtel & Spa Cap d'Antibes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TendanceHotellerie</font>","""ouverture"" restaurant OR hôtel OR bar Antibes",À qualifier,True
45ccab8d63fd507f90d6,2026-08-10T06:52:26Z,2025-10-04,06,Antibes,Antibes,"Bagarres, malaise, police mobilisée… des tacos à 3 euros provoquent des scènes de cohue partout en France - Actu.fr",Actu.fr,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNbTRTdTZaRjI1SUtQdG1scjdVNUZfX0s3dmpnVGptT1gwb0JDcm8wdE1qUlR2UnI0aTVJRmNIM0ktMVhLZFF4T3NGS3pGdUR0anlCbjhlZG1fRlhsWEVGeVduU3ByZDJiVEtLb0tKWlVXSDZtR3hHaEgyRUpneDRhejN6NFROV1V2RzFQLXoyN3FNUVBvTXd3Ul9QUHd5am9ad3VqTGVJWnFLYUtNQTlCc3VrdWlxSGpicHRZTERNM0VDUkNYdTUxakpaY3hZNTRjbnZReF90a1E?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi2AFBVV95cUxNbTRTdTZaRjI1SUtQdG1scjdVNUZfX0s3dmpnVGptT1gwb0JDcm8wdE1qUlR2UnI0aTVJRmNIM0ktMVhLZFF4T3NGS3pGdUR0anlCbjhlZG1fRlhsWEVGeVduU3ByZDJiVEtLb0tKWlVXSDZtR3hHaEgyRUpneDRhejN6NFROV1V2RzFQLXoyN3FNUVBvTXd3Ul9QUHd5am9ad3VqTGVJWnFLYUtNQTlCc3VrdWlxSGpicHRZTERNM0VDUkNYdTUxakpaY3hZNTRjbnZReF90a1E?oc=5"" target=""_blank"">Bagarres, malaise, police mobilisée… des tacos à 3 euros provoquent des scènes de cohue partout en France</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Actu.fr</font>","""ouverture"" restaurant OR hôtel OR bar Antibes",À qualifier,True
058867d745a9b153fa2a,2026-08-10T06:52:26Z,2025-05-20,06,Antibes,Antibes,La renaissance du Provençal - Antibes Juan-les-Pins,Antibes Juan-les-Pins,https://news.google.com/rss/articles/CBMijwFBVV95cUxPaEd0RlNOUUh1S3prcmhvbzVlRXpzcnRFNGRNaVhudFI0VUEwWWdTOFRoWmNmZnRqcEVIX2l3VUNQMlZtYlBlNmpqVTdZNGxxNk0wZU5VNTFHWUhlSUlMT0NWejlRTnVob3pKRmIzMzhTbnBSUUZ4cmEwM0JiTnBxbW5vOUNWSzBQbE41QTJqMA?oc=5,"<a href=""https://news.google.com/rss/articles/CBMijwFBVV95cUxPaEd0RlNOUUh1S3prcmhvbzVlRXpzcnRFNGRNaVhudFI0VUEwWWdTOFRoWmNmZnRqcEVIX2l3VUNQMlZtYlBlNmpqVTdZNGxxNk0wZU5VNTFHWUhlSUlMT0NWejlRTnVob3pKRmIzMzhTbnBSUUZ4cmEwM0JiTnBxbW5vOUNWSzBQbE41QTJqMA?oc=5"" target=""_blank"">La renaissance du Provençal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Antibes Juan-les-Pins</font>","""ouverture"" restaurant OR hôtel OR bar Antibes",À qualifier,True
6f6d0fd24386827bf85b,2026-08-10T06:52:26Z,2025-04-15,06,Antibes,Antibes,"Il a été distingué avec son ""Meilleur restaurant du monde"": ce chef renommé débarque dans un nouvel hôtel de luxe près de Nice cet été - Nice-Presse",Nice-Presse,https://news.google.com/rss/articles/CBMi6wFBVV95cUxNajhUSVFlZldScnMwbE5RQUZaQjhFQkliUnVYUUdFRnVKWlZzZU5ILV91aTFGSFJmV0ZmRlRVVzlzNHhIblpwbGxnNEV0Ui16a1RDT0tUX1ItdFl5bHh2YXJUWE5fNkF3YUpMWEZxZmduQXFoM0RhZ08xRTRhUFNiQnd1OFg0N2dKMy1qZ3dHVVdIYTRScU4tb2FneWVLN01aelhsWWxIcFlPbjF6UzZ1TlJQakNJRWhjYldNUGJIdG9DM2t2Rl9Pc05WbndXd0J2LWhnTGZIWmVJLUhEQTZsT2w1a1A4VTJtZ1g0?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi6wFBVV95cUxNajhUSVFlZldScnMwbE5RQUZaQjhFQkliUnVYUUdFRnVKWlZzZU5ILV91aTFGSFJmV0ZmRlRVVzlzNHhIblpwbGxnNEV0Ui16a1RDT0tUX1ItdFl5bHh2YXJUWE5fNkF3YUpMWEZxZmduQXFoM0RhZ08xRTRhUFNiQnd1OFg0N2dKMy1qZ3dHVVdIYTRScU4tb2FneWVLN01aelhsWWxIcFlPbjF6UzZ1TlJQakNJRWhjYldNUGJIdG9DM2t2Rl9Pc05WbndXd0J2LWhnTGZIWmVJLUhEQTZsT2w1a1A4VTJtZ1g0?oc=5"" target=""_blank"">Il a été distingué avec son ""Meilleur restaurant du monde"": ce chef renommé débarque dans un nouvel hôtel de luxe près de Nice cet été</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nice-Presse</font>","""ouverture"" restaurant OR hôtel OR bar Antibes",À qualifier,True
6fc36bfdbadce5fc10b5,2026-08-10T06:52:26Z,2022-12-19,06,Antibes,Antibes,Hôtels : les 40 ouvertures les plus attendues de 2023 - yonder.fr,yonder.fr,https://news.google.com/rss/articles/CBMikwFBVV95cUxPNUR3bF92VHNqQzliRmhMYzZjM2t0b2lpbWVHNUtzeWZhR2xtTmpMVERlRjUxSWxkZGMwRlZxc25RLUYtUEdHMVNnNTlFc2h0RE1VVFhsbHVyRko5ZW9fdXBBRW9ZZVNlNklsQnpaVVd5RDJnSW91WEQ4SzBMT3FzV0NxV28xQ0xPRDJJQ0FzUmJ3VGM?oc=5,"<a href=""https://news.google.com/rss/articles/CBMikwFBVV95cUxPNUR3bF92VHNqQzliRmhMYzZjM2t0b2lpbWVHNUtzeWZhR2xtTmpMVERlRjUxSWxkZGMwRlZxc25RLUYtUEdHMVNnNTlFc2h0RE1VVFhsbHVyRko5ZW9fdXBBRW9ZZVNlNklsQnpaVVd5RDJnSW91WEQ4SzBMT3FzV0NxV28xQ0xPRDJJQ0FzUmJ3VGM?oc=5"" target=""_blank"">Hôtels : les 40 ouvertures les plus attendues de 2023</a>&nbsp;&nbsp;<font color=""#6f6f6f"">yonder.fr</font>","""ouverture"" restaurant OR hôtel OR bar Antibes",À qualifier,True
1e47f3ee833d364749cc,2026-08-10T06:52:26Z,2023-02-24,06,Antibes,Antibes,Plusieurs nominations à l'Hôtel du Cap-Eden-Roc - L'Hôtellerie Restauration,L'Hôtellerie Restauration,https://news.google.com/rss/articles/CBMiswFBVV95cUxQNEpOOElabHlQY25fMGY4STJaZWNEd3kxN3k5SEJCOG5Id2o4TG9ZRVZYQm5IdDhUUWRwWVZVRDBkZUhsSnlpLW54WlpEcEF1MENKMnJ6ZFkzLXpRbU95SHNXVGI5bFVUaDNjMHpUVWVjVkRLekZaYkV1UTI3Q2N4MlRUZ1JxOE9kVUdoN0U4YkxZTDV5Zk93RjlFaFU1WjJpUEQxYkVTNExZVFplTlM5a1ZPUQ?oc=5,"<a href=""https://news.google.com/rss/articles/CBMiswFBVV95cUxQNEpOOElabHlQY25fMGY4STJaZWNEd3kxN3k5SEJCOG5Id2o4TG9ZRVZYQm5IdDhUUWRwWVZVRDBkZUhsSnlpLW54WlpEcEF1MENKMnJ6ZFkzLXpRbU95SHNXVGI5bFVUaDNjMHpUVWVjVkRLekZaYkV1UTI3Q2N4MlRUZ1JxOE9kVUdoN0U4YkxZTDV5Zk93RjlFaFU1WjJpUEQxYkVTNExZVFplTlM5a1ZPUQ?oc=5"" target=""_blank"">Plusieurs nominations à l'Hôtel du Cap-Eden-Roc</a>&nbsp;&nbsp;<font color=""#6f6f6f"">L'Hôtellerie Restauration</font>","""ouverture"" restaurant OR hôtel OR bar Antibes",À qualifier,True
ab9712206fa1626d4370,2026-08-10T06:52:26Z,2023-06-01,06,Antibes,Antibes,Soleil et douceur de vivre à Antibes : cap sur les meilleures adresses - Harper's BAZAAR France,Harper's BAZAAR France,https://news.google.com/rss/articles/CBMisAFBVV95cUxPbHFsSEpoZmFLUmYzUzhVb2wybmE4U2l6dVB5M0h0cFNaZS1WODloaEE1Q0NaN0FncHVQSmpnQkNITFpIOHRRSm44ODk0b1YwN2ZIX2xkSVZaeWZRdTBYQ3J4SnVERElsY0d5bXFMUW9GeXVQRTZoQW9sR2ZVRUJqSEpOa0VEYjEydUp4UDJWSXVOU2lzWnFqZXBFZTdQZ09zWG1LMU8yZkRtMmdfWEFhQg?oc=5,"<a href=""https://news.google.com/rss/articles/CBMisAFBVV95cUxPbHFsSEpoZmFLUmYzUzhVb2wybmE4U2l6dVB5M0h0cFNaZS1WODloaEE1Q0NaN0FncHVQSmpnQkNITFpIOHRRSm44ODk0b1YwN2ZIX2xkSVZaeWZRdTBYQ3J4SnVERElsY0d5bXFMUW9GeXVQRTZoQW9sR2ZVRUJqSEpOa0VEYjEydUp4UDJWSXVOU2lzWnFqZXBFZTdQZ09zWG1LMU8yZkRtMmdfWEFhQg?oc=5"" target=""_blank"">Soleil et douceur de vivre à Antibes : cap sur les meilleures adresses</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Harper's BAZAAR France</font>","""ouverture"" restaurant OR hôtel OR bar Antibes",À qualifier,True
d9457e7c671d14615705,2026-08-10T06:52:26Z,2025-11-19,06,Antibes,Antibes,Le centre-ville d’Antibes poursuit sa métamorphose avec le lancement du chantier d’un hôtel 4 étoiles (et ça divise le quartier) - Nice-Matin,Nice-Matin,https://news.google.com/rss/articles/CBMi_gFBVV95cUxNaGJzYUgtVmFUWUhpRmdOczBWS2djU0Q3N01DLVJ0QmFzX0c4anV6bzRnQnZlQnRPRlIwUWlBbUU3S2RBQnRzX3lSWVBVX0MtSThyWl9sZlZPODJoS3RRYnRQVVhZSFlCN3FTU1VVSXlpOElIalNSWldwcUQtY2VLMHdrSS1ZUjVSbEhIUTlMXzZ2UGY2TU1JNnVxTU45dVpiRkFfemhtUlpZYXlXZllUQ0gyLVdlMzlLTnBnajVsVFozTkFhUDBnMm5xTnYzajdDVzA1RlFidnJQYU42TjlsdU1PdHNWT002akhiSERJTGxNRU40RzBvcTNfSjhPUQ?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi_gFBVV95cUxNaGJzYUgtVmFUWUhpRmdOczBWS2djU0Q3N01DLVJ0QmFzX0c4anV6bzRnQnZlQnRPRlIwUWlBbUU3S2RBQnRzX3lSWVBVX0MtSThyWl9sZlZPODJoS3RRYnRQVVhZSFlCN3FTU1VVSXlpOElIalNSWldwcUQtY2VLMHdrSS1ZUjVSbEhIUTlMXzZ2UGY2TU1JNnVxTU45dVpiRkFfemhtUlpZYXlXZllUQ0gyLVdlMzlLTnBnajVsVFozTkFhUDBnMm5xTnYzajdDVzA1RlFidnJQYU42TjlsdU1PdHNWT002akhiSERJTGxNRU40RzBvcTNfSjhPUQ?oc=5"" target=""_blank"">Le centre-ville d’Antibes poursuit sa métamorphose avec le lancement du chantier d’un hôtel 4 étoiles (et ça divise le quartier)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nice-Matin</font>","""ouverture"" restaurant OR hôtel OR bar Antibes",À qualifier,True
8bc288806833055e5d1a,2026-08-10T06:52:26Z,2023-03-16,06,Antibes,Antibes,"Nouveau né de la collection Adresses Hotels, le Cap d'Antibes Beach Hôtel se renouvelle en boutique hôtel exceptionnel les pieds dans l'eau - TendanceHotellerie",TendanceHotellerie,https://news.google.com/rss/articles/CBMixgJBVV95cUxORE11U2swRDc0dEVoZTRwcTM5bEZqRHItVTJCSGpteWw2Ymlhai1ZZVBBb1I3QTl6TlljODhFWDdsYVZ5dDVhZ0ZDUms2SUhEN2hVT2RRRk5EUFBER09LOGhjS2d3YTdQZGRzM3dCMlQwaWlOeVF6TEZYWmNubUFQdG1hMmdHNEFzNWE3SnIzUDhtUGR2ZnFTU1AzWDdsTVNTU0FjbUJFTTJyb0tWRjJDcDI1RldNRmhyblNwRkdwY3ZNcHM1S1d3eEJyMVM0dXBCRDNmZllKTjg4ME13ZHhYMnp1clFGMXZUS3c2aDRRVm5wMy1LRkctRkc1QzVrSHNQcVZyTEMtcjhNLVVnOV9CX0Y0aTQ4dnN2SWUxUkVTUHpxVllEVDI0SkUyWWFZUGJHOWVnODFva2tINUpZRWpVcG01VkNRdw?oc=5,"<a href=""https://news.google.com/rss/articles/CBMixgJBVV95cUxORE11U2swRDc0dEVoZTRwcTM5bEZqRHItVTJCSGpteWw2Ymlhai1ZZVBBb1I3QTl6TlljODhFWDdsYVZ5dDVhZ0ZDUms2SUhEN2hVT2RRRk5EUFBER09LOGhjS2d3YTdQZGRzM3dCMlQwaWlOeVF6TEZYWmNubUFQdG1hMmdHNEFzNWE3SnIzUDhtUGR2ZnFTU1AzWDdsTVNTU0FjbUJFTTJyb0tWRjJDcDI1RldNRmhyblNwRkdwY3ZNcHM1S1d3eEJyMVM0dXBCRDNmZllKTjg4ME13ZHhYMnp1clFGMXZUS3c2aDRRVm5wMy1LRkctRkc1QzVrSHNQcVZyTEMtcjhNLVVnOV9CX0Y0aTQ4dnN2SWUxUkVTUHpxVllEVDI0SkUyWWFZUGJHOWVnODFva2tINUpZRWpVcG01VkNRdw?oc=5"" target=""_blank"">Nouveau né de la collection Adresses Hotels, le Cap d'Antibes Beach Hôtel se renouvelle en boutique hôtel exceptionnel les pieds dans l'eau</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TendanceHotellerie</font>","""ouverture"" restaurant OR hôtel OR bar Antibes",À qualifier,True
c7361d9752f911f4bb7d,2026-08-10T06:52:26Z,2025-03-13,06,Antibes,Antibes,Près de Nice. Cet hôtel transformé en résidence de luxe : les apparts vendus des millions - Actu.fr,Actu.fr,https://news.google.com/rss/articles/CBMi7gFBVV95cUxNelNCaW5Jc2YzNldFb2ZmVEphd0FSMnBiUlhmOVFWc2VEV3Jvb2J3Y0d2Zy1EWlpORFJBVWhTMFkyOXQzaXAtazFRcFRsMUR3dVV1b0QzTDFPb1NDTGdOenlzNVYwTHM1dWh3VkwwV0hDd1RtbldhRG9ZWGdDUTBPaWx2OEc5S0pMNC1GcFZwMlM5cFhKY3ZENGV5MGpwVTdocWZybHZXRUJQcjBoZThERi1QQ3p6Tnh6TWh2clFxZlV4M3RZWnNNM2Q0RnpRUFB1cWRoYjlIMkpwdjY0b19TaDhvQnNZRXBjLWpNbFFn?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi7gFBVV95cUxNelNCaW5Jc2YzNldFb2ZmVEphd0FSMnBiUlhmOVFWc2VEV3Jvb2J3Y0d2Zy1EWlpORFJBVWhTMFkyOXQzaXAtazFRcFRsMUR3dVV1b0QzTDFPb1NDTGdOenlzNVYwTHM1dWh3VkwwV0hDd1RtbldhRG9ZWGdDUTBPaWx2OEc5S0pMNC1GcFZwMlM5cFhKY3ZENGV5MGpwVTdocWZybHZXRUJQcjBoZThERi1QQ3p6Tnh6TWh2clFxZlV4M3RZWnNNM2Q0RnpRUFB1cWRoYjlIMkpwdjY0b19TaDhvQnNZRXBjLWpNbFFn?oc=5"" target=""_blank"">Près de Nice. Cet hôtel transformé en résidence de luxe : les apparts vendus des millions</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Actu.fr</font>","""ouverture"" restaurant OR hôtel OR bar Antibes",À qualifier,True
88ca4fe9b6a3778590cf,2026-08-10T06:52:26Z,2023-11-24,06,Antibes,Antibes,"Ouverture de L'Apogée Courchevel, dernier-né d'Oetker Collection - L'Hôtellerie Restauration",L'Hôtellerie Restauration,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOYk5lZGFWdnBqeVpReEdLcGUyODhVNHVESWFkakxRM19QMVJycnV3S1BSanM2M0NjYThYdjg5enFfNFBVSFB5XzdOR01lakViREFvRWRmNHpEbDZfX1FDZ3lhMmRKXzkwRVRCY040ZGlpWXEtdjQzUDNDblpuS2pFeU5CVmlmUzExY0xhdWRVV29JLVRxRnlfX1ltVG9QQnBfdFhqdnRzWVdkUWs?oc=5,"<a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxOYk5lZGFWdnBqeVpReEdLcGUyODhVNHVESWFkakxRM19QMVJycnV3S1BSanM2M0NjYThYdjg5enFfNFBVSFB5XzdOR01lakViREFvRWRmNHpEbDZfX1FDZ3lhMmRKXzkwRVRCY040ZGlpWXEtdjQzUDNDblpuS2pFeU5CVmlmUzExY0xhdWRVV29JLVRxRnlfX1ltVG9QQnBfdFhqdnRzWVdkUWs?oc=5"" target=""_blank"">Ouverture de L'Apogée Courchevel, dernier-né d'Oetker Collection</a>&nbsp;&nbsp;<font color=""#6f6f6f"">L'Hôtellerie Restauration</font>","""ouverture"" restaurant OR hôtel OR bar Antibes",À qualifier,True
920ba8b2a22659821427,2026-08-10T06:52:26Z,2026-05-12,06,Menton,Menton,"Un restaurant caché sous les arbres : la future belle table de l'unique 5 étoiles de la ville se dévoile à ""Menton-Presse"" - Nice-Presse",Nice-Presse,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNTmtDY0N4aUw3V2ctbWQ5S0MzRGZhX3VDdm9TdjFkOHBIX0FtVWNKbnBUejdCcnYwU0NSSWJZMGNrUEFQWlQwLUktSWp4RjBpYWVCZnZ2MVc5ZHJYQVlUWk1WMlJpUXNHdHNIQzBqWmhRQW1OOXVZM3doUHBXVFVCVkxCRkl2RGNJcE5Cb0w1VnpEd1JVWExDdkhBNU45eU9XUEJwZ3RGUUtKRmFtV2VWbmU4UVFXbm42cDNWMlBJcG1aMFJ0YktnOU5iZHBUMUdoZWd5bHc2VlQ?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi2AFBVV95cUxNTmtDY0N4aUw3V2ctbWQ5S0MzRGZhX3VDdm9TdjFkOHBIX0FtVWNKbnBUejdCcnYwU0NSSWJZMGNrUEFQWlQwLUktSWp4RjBpYWVCZnZ2MVc5ZHJYQVlUWk1WMlJpUXNHdHNIQzBqWmhRQW1OOXVZM3doUHBXVFVCVkxCRkl2RGNJcE5Cb0w1VnpEd1JVWExDdkhBNU45eU9XUEJwZ3RGUUtKRmFtV2VWbmU4UVFXbm42cDNWMlBJcG1aMFJ0YktnOU5iZHBUMUdoZWd5bHc2VlQ?oc=5"" target=""_blank"">Un restaurant caché sous les arbres : la future belle table de l'unique 5 étoiles de la ville se dévoile à ""Menton-Presse""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nice-Presse</font>","""ouverture"" restaurant OR hôtel OR bar Menton",À qualifier,True
